phase,model_name,display_name,params,folds_used,mean_log_loss,mean_brier,mean_accuracy,mean_auc,std_log_loss,std_brier,std_accuracy,std_auc
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.5; l1_ratio=0.5,5,0.6774091810221263,0.23395509519250765,0.6574074074074073,0.671323292054152,0.0580619709395737,0.02559182183289895,0.05616944773371518,0.061596550474712415
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.25; l1_ratio=0.1,5,0.6813921876209952,0.23492110328581547,0.6518518518518518,0.6705043787639399,0.054510663306874686,0.025237483729505378,0.05257433172806812,0.05989993731783737
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.5; l1_ratio=0.25,5,0.696582131171633,0.2387010393624931,0.6351851851851852,0.6648982282557337,0.05143750147992882,0.024870637367186147,0.05480980958129162,0.059265367244425125
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=1; l1_ratio=0.75,5,0.699028098878706,0.2393799677165361,0.6351851851851852,0.6645929259496761,0.05293525843486405,0.024888994007426484,0.05191794729213399,0.05865306281477384
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=1; l1_ratio=0.5,5,0.7163180771657591,0.2431810323411276,0.6444444444444445,0.658592573985644,0.043929493833962496,0.02382996623399276,0.056655772373253144,0.0578825679063655
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.5; l1_ratio=0.1,5,0.7169603344457134,0.24334709564888576,0.638888888888889,0.6566835245566285,0.048449954614137,0.024779549880836027,0.05885277252618779,0.06107193981856274
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=1; l1_ratio=0.25,5,0.7408088087818803,0.24812476548737025,0.6425925925925926,0.6518576588770065,0.03891302878328866,0.023290876137552333,0.05354382331407763,0.06030038956181387
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=1; l1_ratio=0.1,5,0.7637167486759019,0.25178648831817985,0.638888888888889,0.6487977309367093,0.03775334895591598,0.022562416095823316,0.05302896690102353,0.06147638918921383
train_validation_to_test,glm_lasso,Lasso GLM,c=0.1,5,0.6346783522664143,0.22172061098488846,0.65,0.6989015522798475,0.03683103813319744,0.016262817064360884,0.042793407438116056,0.05773668618765649
train_validation_to_test,glm_lasso,Lasso GLM,c=0.25,5,0.6372452403624445,0.2218416089188376,0.6425925925925926,0.6969879168188318,0.05619467162707522,0.024234374928737253,0.04779069592801458,0.06211584748034495
train_validation_to_test,glm_lasso,Lasso GLM,c=0.05,5,0.6420704550629727,0.2255567195668508,0.6259259259259259,0.6938414071766424,0.019026760567611878,0.008122998827294682,0.021596118129056683,0.05826360773455437
train_validation_to_test,glm_lasso,Lasso GLM,c=0.5,5,0.6561015686820972,0.22771537788801433,0.6537037037037037,0.6826280733435286,0.06176686243749785,0.0261799877301664,0.06350528962771203,0.0629946890067807
train_validation_to_test,glm_lasso,Lasso GLM,c=0.01,5,0.687347593535414,0.24710548772625113,0.5555555555555556,0.5,0.0059748912971611815,0.002978154050033242,0.03042903097250923,0.0
